paper_id,sample_id,canonical,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,source_pool,latitude,longitude
1-s2.0-S0025326X25004254,1-s2.0-S0025326X25004254_Ring,1-s2.0-S0025326X25004254_1-s2.0-S0025326X25004254_Ring,Nap_ngg,2.0,Unknown,table_p2_ri1_ci1,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No.4,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No.4,SumPCB_ngg,1.0,Unknown,table_p3_ri4_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No.4,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No.4,SumPCB_ngg,0.33,Unknown,table_p3_ri4_ci5,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No._5,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No._5,SumPCB_ngg,0.45,Unknown,table_p3_ri5_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No._5,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No._5,SumPCB_ngg,4.7,Unknown,table_p3_ri5_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No._5,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No._5,SumPCB_ngg,29.0,Unknown,table_p3_ri5_ci5,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No.6,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No.6,SumPCB_ngg,2.1,Unknown,table_p3_ri6_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No.6,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No.6,SumPCB_ngg,0.062,Unknown,table_p3_ri6_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Soil_No.6,0045-6535(92)90409-k_0045-6535(92)90409-k_Soil_No.6,SumPCB_ngg,0.86,Unknown,table_p3_ri6_ci5,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_River_sediment*,0045-6535(92)90409-k_0045-6535(92)90409-k_River_sediment*,SumPCB_ngg,1.6,Unknown,table_p3_ri7_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_River_sediment*,0045-6535(92)90409-k_0045-6535(92)90409-k_River_sediment*,SumPCB_ngg,6.1,Unknown,table_p3_ri7_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_River_sediment*,0045-6535(92)90409-k_0045-6535(92)90409-k_River_sediment*,SumPCB_ngg,4.9,Unknown,table_p3_ri7_ci5,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Bottom_ash**,0045-6535(92)90409-k_0045-6535(92)90409-k_Bottom_ash**,SumPCB_ngg,1.0,Unknown,table_p3_ri8_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Bottom_ash**,0045-6535(92)90409-k_0045-6535(92)90409-k_Bottom_ash**,SumPCB_ngg,1.0,Unknown,table_p3_ri8_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
0045-6535(92)90409-k,0045-6535(92)90409-k_Bottom_ash**,0045-6535(92)90409-k_0045-6535(92)90409-k_Bottom_ash**,SumPCB_ngg,1.0,Unknown,table_p3_ri8_ci5,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_S1,01490451.2020.1817196_01490451.2020.1817196_S1,Ace_ngg,571.74,Unknown,table_p5_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_S2,01490451.2020.1817196_01490451.2020.1817196_S2,Ace_ngg,361.04,Unknown,table_p5_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_S3,01490451.2020.1817196_01490451.2020.1817196_S3,Ace_ngg,563.72,Unknown,table_p5_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_T1,01490451.2020.1817196_01490451.2020.1817196_T1,Ace_ngg,631.83,Unknown,table_p5_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_T2,01490451.2020.1817196_01490451.2020.1817196_T2,Ace_ngg,1098.53,Unknown,table_p5_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
01490451.2020.1817196,01490451.2020.1817196_T3,01490451.2020.1817196_01490451.2020.1817196_T3,Ace_ngg,711.0,Unknown,table_p5_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_Max.,02757540.2010.504664_02757540.2010.504664_Max.,SumHCH_ngg,2.1,Unknown,table_p7_ri4_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_Max.,02757540.2010.504664_02757540.2010.504664_Max.,SumHCH_ngg,1.2,Unknown,table_p7_ri5_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_Max.,02757540.2010.504664_02757540.2010.504664_Max.,OC_pct,3.1,Unknown,table_p7_ri14_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_Max.,02757540.2010.504664_02757540.2010.504664_Max.,pH,8.3,Unknown,table_p7_ri15_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_α-HCH,02757540.2010.504664_02757540.2010.504664_α-HCH,SumHCH_ngg,1.0,Unknown,table_p12_ri1_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_β-HCH,02757540.2010.504664_02757540.2010.504664_β-HCH,SumHCH_ngg,1.0,Unknown,table_p12_ri2_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_β-HCH,02757540.2010.504664_02757540.2010.504664_β-HCH,SumHCH_ngg,0.191,Unknown,table_p12_ri3_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_y-HCH,02757540.2010.504664_02757540.2010.504664_y-HCH,SumHCH_ngg,1.0,Unknown,table_p12_ri3_ci3,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_β-HCH,02757540.2010.504664_02757540.2010.504664_β-HCH,SumHCH_ngg,0.306,Unknown,table_p12_ri4_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_8-HCH,02757540.2010.504664_02757540.2010.504664_8-HCH,SumHCH_ngg,1.0,Unknown,table_p12_ri4_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_α-HCH,02757540.2010.504664_02757540.2010.504664_α-HCH,OC_pct,0.302,Unknown,table_p12_ri11_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_β-HCH,02757540.2010.504664_02757540.2010.504664_β-HCH,OC_pct,0.264,Unknown,table_p12_ri11_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_y-HCH,02757540.2010.504664_02757540.2010.504664_y-HCH,OC_pct,0.171,Unknown,table_p12_ri11_ci3,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2010.504664,02757540.2010.504664_8-HCH,02757540.2010.504664_02757540.2010.504664_8-HCH,OC_pct,0.338,Unknown,table_p12_ri11_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S1,02757540.2013.844798_02757540.2013.844798_S1,SumPBDE_ngg,1195.1,Unknown,table_p4_ri9_ci1,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S2,02757540.2013.844798_02757540.2013.844798_S2,SumPBDE_ngg,27.9,Unknown,table_p4_ri9_ci2,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S3,02757540.2013.844798_02757540.2013.844798_S3,SumPBDE_ngg,131.1,Unknown,table_p4_ri9_ci3,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S4,02757540.2013.844798_02757540.2013.844798_S4,SumPBDE_ngg,1889.1,Unknown,table_p4_ri9_ci4,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S5,02757540.2013.844798_02757540.2013.844798_S5,SumPBDE_ngg,3128.4,Unknown,table_p4_ri9_ci5,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_M,02757540.2013.844798_02757540.2013.844798_M,SumPBDE_ngg,64.4,Unknown,table_p4_ri9_ci6,soil,other,,phase14_auto; confidence=medium; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_M,02757540.2013.844798_02757540.2013.844798_M,OC_pct,24.4,Unknown,table_p5_ri7_ci6,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S1,02757540.2013.844798_02757540.2013.844798_S1,OC_pct,45.3,Unknown,table_p5_ri18_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S2,02757540.2013.844798_02757540.2013.844798_S2,OC_pct,20.0,Unknown,table_p5_ri18_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_S3,02757540.2013.844798_02757540.2013.844798_S3,OC_pct,12.0,Unknown,table_p5_ri18_ci3,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540.2013.844798,02757540.2013.844798_M,02757540.2013.844798_02757540.2013.844798_M,OC_pct,0.0,Unknown,table_p5_ri18_ci6,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Nap_ngg,2.0,Unknown,table_p4_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Nap_ngg,53.6,Unknown,table_p4_ri1_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Nap_ngg,0.0,Unknown,table_p4_ri1_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Acy_ngg,3.0,Unknown,table_p4_ri2_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Acy_ngg,1.78,Unknown,table_p4_ri2_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Acy_ngg,0.0,Unknown,table_p4_ri2_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Ace_ngg,3.0,Unknown,table_p4_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Ace_ngg,16.1,Unknown,table_p4_ri3_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Ace_ngg,0.0,Unknown,table_p4_ri3_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Phe_ngg,3.0,Unknown,table_p4_ri5_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Phe_ngg,98.2,Unknown,table_p4_ri5_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Phe_ngg,16.07,Unknown,table_p4_ri5_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Flu_ngg,4.0,Unknown,table_p4_ri7_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Flu_ngg,98.2,Unknown,table_p4_ri7_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Flu_ngg,3.57,Unknown,table_p4_ri7_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Pyr_ngg,4.0,Unknown,table_p4_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Pyr_ngg,100.0,Unknown,table_p4_ri8_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Pyr_ngg,5.36,Unknown,table_p4_ri8_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,BaA_ngg,4.0,Unknown,table_p4_ri9_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),BaA_ngg,100.0,Unknown,table_p4_ri9_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,BaA_ngg,5.36,Unknown,table_p4_ri9_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,Chr_ngg,4.0,Unknown,table_p4_ri10_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),Chr_ngg,100.0,Unknown,table_p4_ri10_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,Chr_ngg,10.71,Unknown,table_p4_ri10_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,BbF_ngg,5.0,Unknown,table_p4_ri11_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),BbF_ngg,100.0,Unknown,table_p4_ri11_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,BbF_ngg,3.57,Unknown,table_p4_ri11_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,BkF_ngg,5.0,Unknown,table_p4_ri12_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),BkF_ngg,100.0,Unknown,table_p4_ri12_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,BkF_ngg,1.79,Unknown,table_p4_ri12_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_Rings,02757540802657193_02757540802657193_Rings,BaP_ngg,5.0,Unknown,table_p4_ri13_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_DR(%),02757540802657193_02757540802657193_DR(%),BaP_ngg,100.0,Unknown,table_p4_ri13_ci7,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
02757540802657193,02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,02757540802657193_02757540802657193_$\mathrm_{_O_R_^_{_d_}_}$,BaP_ngg,3.57,Unknown,table_p4_ri13_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumHCH_ngg,0.14,Unknown,table_p5_ri2_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumHCH_ngg,0.69,Unknown,table_p5_ri2_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumHCH_ngg,0.2,Unknown,table_p5_ri2_ci3,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumHCH_ngg,0.61,Unknown,table_p5_ri2_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumDDT_ngg,2.3,Unknown,table_p5_ri2_ci7,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Standard_deviation,03601230500357538_03601230500357538_Standard_deviation,SumDDT_ngg,7.75,Unknown,table_p5_ri2_ci8,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumHCH_ngg,0.0,Unknown,table_p5_ri3_ci1,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumHCH_ngg,0.0,Unknown,table_p5_ri3_ci2,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumHCH_ngg,0.0,Unknown,table_p5_ri3_ci3,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumHCH_ngg,0.0,Unknown,table_p5_ri3_ci4,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumDDT_ngg,0.0,Unknown,table_p5_ri3_ci7,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
03601230500357538,03601230500357538_Min_value,03601230500357538_03601230500357538_Min_value,SumDDT_ngg,0.0,Unknown,table_p5_ri3_ci8,soil,other,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Nap_ngg,0.047,Unknown,table_p10_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC2,09603123.2011.634392_09603123.2011.634392_PC2,Nap_ngg,0.68,Unknown,table_p10_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Flu_ngg,0.336,Unknown,table_p10_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC2,09603123.2011.634392_09603123.2011.634392_PC2,Flu_ngg,0.843,Unknown,table_p10_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Ant_ngg,0.963,Unknown,table_p10_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Pyr_ngg,0.963,Unknown,table_p10_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,BaA_ngg,0.977,Unknown,table_p10_ri9_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Chr_ngg,0.943,Unknown,table_p10_ri10_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,BbF_ngg,0.987,Unknown,table_p10_ri11_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,BkF_ngg,0.98,Unknown,table_p10_ri12_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,BaP_ngg,0.975,Unknown,table_p10_ri13_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
09603123.2011.634392,09603123.2011.634392_PC1,09603123.2011.634392_09603123.2011.634392_PC1,Ind_ngg,0.973,Unknown,table_p10_ri14_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,op_only,,
