paper_id,level,stem,tbl_idx,n_rows,n_cols,has_hm,has_op,has_conc,has_phys,has_site,is_data_table,is_hm_op_table,cols_preview
P03788,B,2024_Su Y et al_FrontMarSci_10.3389-fmars.2024.1450208,0,5,10,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P03788,B,2024_Su Y et al_FrontMarSci_10.3389-fmars.2024.1450208,1,18,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,0,29,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,1,4,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,2,4,9,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,3,5,8,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,4,25,17,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]"
P04194,B,2021_Wang F et al_IntJEnvironResPublicHealth_10.3390-ijerph18147690,5,3,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P03003,B,2020_Li L et al_BMCBiotechnol_10.1186-s12896-020-00613-2,0,9,8,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P04895,B,2020_Elzein A et al_AtmosChemPhys_10.5194-acp-20-14303-2020,0,28,5,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4]"
P04895,B,2020_Elzein A et al_AtmosChemPhys_10.5194-acp-20-14303-2020,1,4,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P01318,B,2019_Zheng X et al_EnvironPollut_10.1016-j.envpol.2018.12.055,0,13,6,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P01318,B,2019_Zheng X et al_EnvironPollut_10.1016-j.envpol.2018.12.055,1,15,13,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P01318,B,2019_Zheng X et al_EnvironPollut_10.1016-j.envpol.2018.12.055,2,2,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P01706,B,2018_Xu H et al_SciTotalEnviron_10.1016-j.scitotenv.2017.08.101,0,50,4,True,True,False,True,True,True,True,"[0, 1, 2, 3]"
P01706,B,2018_Xu H et al_SciTotalEnviron_10.1016-j.scitotenv.2017.08.101,1,19,5,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4]"
P01706,B,2018_Xu H et al_SciTotalEnviron_10.1016-j.scitotenv.2017.08.101,2,7,9,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P03288,B,2013_ZHANG H et al_Science_10.1631-jzus.B1700123,0,16,11,True,False,True,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P03288,B,2013_ZHANG H et al_Science_10.1631-jzus.B1700123,1,7,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P03288,B,2013_ZHANG H et al_Science_10.1631-jzus.B1700123,2,20,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P04081,B,2018_Occurrence_EnvironRes_10.3390-ijerph15071422,0,10,5,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4]"
P04081,B,2018_Occurrence_EnvironRes_10.3390-ijerph15071422,1,11,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P04081,B,2018_Occurrence_EnvironRes_10.3390-ijerph15071422,2,16,6,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P04081,B,2018_Occurrence_EnvironRes_10.3390-ijerph15071422,3,10,4,True,False,False,False,False,True,False,"[0, 1, 2, 3]"
P04081,B,2018_Occurrence_EnvironRes_10.3390-ijerph15071422,4,10,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P00611,B,2014_Deng G et al_EnvironSciPollutRes_10.1007-s11356-014-2995-4,0,11,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P00611,B,2014_Deng G et al_EnvironSciPollutRes_10.1007-s11356-014-2995-4,1,6,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P00611,B,2014_Deng G et al_EnvironSciPollutRes_10.1007-s11356-014-2995-4,2,4,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P00611,B,2014_Deng G et al_EnvironSciPollutRes_10.1007-s11356-014-2995-4,3,10,6,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P00611,B,2014_Deng G et al_EnvironSciPollutRes_10.1007-s11356-014-2995-4,4,19,6,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P06351,B,2010_Ji L et al_Water_10.1002-etc.350,0,7,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P06351,B,2010_Ji L et al_Water_10.1002-etc.350,1,13,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,0,22,6,False,True,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,1,5,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,2,16,6,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,3,16,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,4,7,14,False,True,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,5,6,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,6,15,6,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,7,15,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P10444,B,2009_Zhao C et al_JChromatogrSci_null,8,6,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P03329,B,2021_张友峰等_中国油脂_10.19902-j.cnki.zgyz.1003-7969.2021.07.015,0,14,13,True,True,True,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P04902,B,2021_Sun Y et al_AtmosChemPhys_10.5194-acp-21-6365-2021,0,19,3,True,False,False,True,False,True,False,"[0, 1, 2]"
P04902,B,2021_Sun Y et al_AtmosChemPhys_10.5194-acp-21-6365-2021,1,20,14,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"
P04902,B,2021_Sun Y et al_AtmosChemPhys_10.5194-acp-21-6365-2021,2,13,3,True,False,False,False,True,True,False,"[0, 1, 2]"
P04902,B,2021_Sun Y et al_AtmosChemPhys_10.5194-acp-21-6365-2021,3,9,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P02906,B,2014_Ding S et al_JNanomater_10.1155-2014-678489_1,0,4,4,True,False,False,False,True,True,False,"[0, 1, 2, 3]"
P09509,B,2026_Jin T et al_JHazardMater_null,0,6,9,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P09509,B,2026_Jin T et al_JHazardMater_null,1,11,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P02313,B,2025_Yijing Du_Unknown_10.1051-e3sconf-202562801015,0,17,4,False,True,False,False,False,True,False,"[0, 1, 2, 3]"
P02313,B,2025_Yijing Du_Unknown_10.1051-e3sconf-202562801015,1,10,3,False,True,False,True,False,True,False,"[0, 1, 2]"
P02313,B,2025_Yijing Du_Unknown_10.1051-e3sconf-202562801015,2,10,5,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P02313,B,2025_Yijing Du_Unknown_10.1051-e3sconf-202562801015,3,11,5,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4]"
P00830,B,2023_Exposure H_ExposHealth_10.1007-s12403-022-00520-3,0,3,4,False,False,False,False,True,False,False,"[0, 1, 2, 3]"
P09184,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_1,0,55,7,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6]"
P09184,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_1,1,8,4,True,False,False,True,True,True,False,"[0, 1, 2, 3]"
P09184,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_1,2,8,6,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5]"
P09185,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_2,0,55,7,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6]"
P09185,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_2,1,8,4,True,False,False,True,True,True,False,"[0, 1, 2, 3]"
P09185,B,2024_Xie X et al_EcotoxicolEnvironSaf_null_2,2,8,6,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5]"
P11405,B,2023_Lu X et al_EcotoxicolEnvironSaf_null_1,0,25,3,True,False,False,True,True,True,False,"[0, 1, 2]"
P11405,B,2023_Lu X et al_EcotoxicolEnvironSaf_null_1,1,12,3,True,False,False,True,True,True,False,"[0, 1, 2]"
P11405,B,2023_Lu X et al_EcotoxicolEnvironSaf_null_1,2,9,3,False,False,False,True,True,False,False,"[0, 1, 2]"
P11405,B,2023_Lu X et al_EcotoxicolEnvironSaf_null_1,3,7,11,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,0,13,2,True,False,True,True,False,True,False,"[0, 1]"
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,1,10,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,2,6,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,3,12,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,0,18,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,1,34,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,2,10,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P05091,B,10_1002_(SICI,0,6,1,True,False,False,False,False,True,False,[0]
P05091,B,10_1002_(SICI,1,2,5,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4]"
P05091,B,10_1002_(SICI,2,2,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,0,23,9,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,1,20,8,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,2,20,11,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,3,20,12,True,False,True,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,4,15,12,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P08462,B,2021_Li G et al_EnvironTechnolInnov_null_1,0,13,3,True,False,True,True,False,True,False,"[0, 1, 2]"
P08462,B,2021_Li G et al_EnvironTechnolInnov_null_1,1,4,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P00073,B,0000_Yang M et al_ApplSoilEcol_null,0,18,8,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P08168,B,2020_Huo Z et al_Sustainability_null,0,19,3,True,False,True,True,True,True,False,"[0, 1, 2]"
P08168,B,2020_Huo Z et al_Sustainability_null,1,2,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P08168,B,2020_Huo Z et al_Sustainability_null,2,13,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P08168,B,2020_Huo Z et al_Sustainability_null,3,3,6,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5]"
P08168,B,2020_Huo Z et al_Sustainability_null,4,17,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P08168,B,2020_Huo Z et al_Sustainability_null,5,20,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P08168,B,2020_Huo Z et al_Sustainability_null,6,12,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P08168,B,2020_Huo Z et al_Sustainability_null,7,4,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P08168,B,2020_Huo Z et al_Sustainability_null,8,4,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P08510,B,2021_PAHs et al_EnvironPollut_null,0,4,2,True,False,False,True,False,True,False,"[0, 1]"
P08510,B,2021_PAHs et al_EnvironPollut_null,1,10,2,True,False,False,False,False,True,False,"[0, 1]"
P08510,B,2021_PAHs et al_EnvironPollut_null,2,42,10,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P09747,B,0000_Golicz K et al_SciRep_null,0,22,16,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]"
P09845,B,0000_Unknown_Unknown_null_11,0,23,5,False,True,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P09845,B,0000_Unknown_Unknown_null_11,1,28,3,False,True,False,False,False,True,False,"[0, 1, 2]"
P09845,B,0000_Unknown_Unknown_null_11,2,15,3,True,False,False,True,False,True,False,"[0, 1, 2]"
P09845,B,0000_Unknown_Unknown_null_11,3,6,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P09845,B,0000_Unknown_Unknown_null_11,4,7,5,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4]"
P09845,B,0000_Unknown_Unknown_null_11,5,2,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P09845,B,0000_Unknown_Unknown_null_11,6,15,4,True,True,True,False,False,True,True,"[0, 1, 2, 3]"
P09845,B,0000_Unknown_Unknown_null_11,7,7,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P09845,B,0000_Unknown_Unknown_null_11,8,7,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P09845,B,0000_Unknown_Unknown_null_11,9,7,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P09845,B,0000_Unknown_Unknown_null_11,10,8,8,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P09845,B,0000_Unknown_Unknown_null_11,11,16,15,True,True,True,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
P09845,B,0000_Unknown_Unknown_null_11,12,4,5,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,0,19,6,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,1,9,12,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,2,11,9,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,3,10,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,4,10,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,5,19,10,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P07770,B,2018_Liu H et al_EcotoxicolEnvironSaf_null,0,18,6,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P07770,B,2018_Liu H et al_EcotoxicolEnvironSaf_null,1,7,4,True,True,False,False,False,True,True,"[0, 1, 2, 3]"
P10347,B,2007_Unknown_Nature_null,0,18,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P10347,B,2007_Unknown_Nature_null,1,20,9,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P07154,B,2015_Jiang J et al_EcotoxicolEnvironSaf_null,0,16,4,True,False,True,True,False,True,False,"[0, 1, 2, 3]"
P07154,B,2015_Jiang J et al_EcotoxicolEnvironSaf_null,1,10,6,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,0,4,4,False,False,False,True,False,False,False,"[0, 1, 2, 3]"
P11356,B,2022_刘霖_Unknown_null,1,6,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P11356,B,2022_刘霖_Unknown_null,2,7,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P11356,B,2022_刘霖_Unknown_null,3,15,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,4,7,6,False,True,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,5,12,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,6,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,7,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,8,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,9,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,10,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,11,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,12,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,13,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,14,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,15,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,16,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,17,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,18,18,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,19,8,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,20,11,7,False,True,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,21,18,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,22,18,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,23,18,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,24,18,7,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,25,6,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,26,3,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,27,5,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,28,6,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11356,B,2022_刘霖_Unknown_null,29,6,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,30,6,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,31,6,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,32,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,33,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,34,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,35,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,36,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,37,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,38,8,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,39,4,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,40,11,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,41,11,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,42,11,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,43,4,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,44,8,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,45,10,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P11356,B,2022_刘霖_Unknown_null,46,2,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11356,B,2022_刘霖_Unknown_null,47,3,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,48,3,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,49,3,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,50,3,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,51,3,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P11356,B,2022_刘霖_Unknown_null,52,3,5,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4]"
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,0,23,9,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,1,20,8,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,2,20,11,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,3,20,12,True,False,True,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,4,15,12,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P09817,B,0000_Ren J et al_null,0,21,3,True,True,True,True,True,True,True,"[0, 1, 2]"
P09817,B,0000_Ren J et al_null,1,2,4,True,False,False,False,False,True,False,"[0, 1, 2, 3]"
P09817,B,0000_Ren J et al_null,2,5,9,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P09817,B,0000_Ren J et al_null,3,8,7,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P09817,B,0000_Ren J et al_null,4,27,16,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]"
P09817,B,0000_Ren J et al_null,5,17,4,False,True,False,False,False,True,False,"[0, 1, 2, 3]"
P09817,B,0000_Ren J et al_null,6,20,18,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
P09817,B,0000_Ren J et al_null,7,16,10,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P09817,B,0000_Ren J et al_null,8,7,5,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4]"
P09817,B,0000_Ren J et al_null,9,4,5,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4]"
P09817,B,0000_Ren J et al_null,10,15,19,False,True,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
P09817,B,0000_Ren J et al_null,11,10,19,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
P09817,B,0000_Ren J et al_null,12,18,18,False,True,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
P09817,B,0000_Ren J et al_null,13,10,6,True,True,True,False,True,True,True,"[0, 1, 2, 3, 4, 5]"
