source_file,source_version,source_row_id,track_raw,track_normalized,factor_name_raw,level1_category,scenario,land_use_target,threshold_text,unit,standard_source,standard_level,risk_level,notes,factor_name_norm
20251015_V1.6合并版,V1.6,128,人工牧草地,both,土壤质地,,黄淮海平原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,129,有林地,both,土壤质地,,中部山地丘陵区,生产,砂土至粉粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,130,灌木林地,both,土壤质地,,中部山地丘陵区,生产,砂土至粉粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,131,其他林地,both,土壤质地,,中部山地丘陵区,生产,砂土至粉粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,132,有林地,both,土壤质地,,东南沿海山地丘陵区,生产,砂土壤土至壤质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,133,旱地,both,土壤质地,,黄淮海平原区,生产,壤土至壤质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,134,水浇地,both,土壤质地,,黄淮海平原区,生产,壤土至壤质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,135,水田,both,土壤质地,,黄淮海平原区,生产,壤土至壤质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,136,旱地,both,土壤质地,,青藏高原区,生产,壤质砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,137,园地,both,土壤质地,,中部山地丘陵区,生产,砂土至粉粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,138,水浇地,both,土壤质地,,青藏高原区,生产,壤质砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,139,旱地,both,土壤质地,,黄土高原区,生产,壤土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,140,水浇地,both,土壤质地,,黄土高原区,生产,壤土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,141,园地,both,土壤质地,,黄土高原区,生产,壤土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,142,人工牧草地,both,土壤质地,,黄土高原区,生产,壤土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,143,旱地,both,土壤质地,,西北干旱区,生产,壤质砂土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,144,水浇地,both,土壤质地,,西北干旱区,生产,壤质砂土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,145,人工牧草地,both,土壤质地,,青藏高原区,生产,壤质砂土至粘壤土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,146,有林地,both,土壤质地,,东北山丘平原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,147,园地,both,土壤质地,,青藏高原区,生产,壤质砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,148,其他草地,both,土壤质地,,青藏高原区,生产,砂土至壤粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,149,其他林地,both,土壤质地,,西北干旱区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,150,有林地,both,土壤质地,,西北干旱区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,151,其他草地,both,土壤质地,,长江中下游平原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,152,有林地,both,土壤质地,,黄土高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,153,灌木林地,both,土壤质地,,黄土高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,154,其他林地,both,土壤质地,,黄土高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,155,园地,both,土壤质地,,西北干旱区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,156,人工牧草地,both,土壤质地,,西北干旱区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,157,其他草地,both,土壤质地,,西北干旱区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,158,有林地,both,土壤质地,,青藏高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,159,灌木林地,both,土壤质地,,西北干旱区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,160,灌木林地,both,土壤质地,,青藏高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,161,其他草地,both,土壤质地,,黄淮海平原区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,162,园地,both,土壤质地,,长江中下游平原区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,163,有林地,both,土壤质地,,长江中下游平原区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,164,灌木林地,both,土壤质地,,长江中下游平原区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,165,其他林地,both,土壤质地,,长江中下游平原区,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,166,园地,both,土壤质地,,东南沿海山地丘陵区耕地,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,167,灌木林地,both,土壤质地,,东南沿海山地丘陵区耕地,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,168,其他林地,both,土壤质地,,东南沿海山地丘陵区耕地,生产,砂土至壤质砂土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,169,其他林地,both,土壤质地,,青藏高原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,170,灌木林地,both,土壤质地,,东北山丘平原区,生产,砂土至砂质粘土,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,土壤质地
20251015_V1.6合并版,V1.6,171,旱地,both,坡度,,东南沿海山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,172,水浇地,both,坡度,,北方草原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,173,旱地,both,坡度,,黄淮海平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,174,水浇地,both,坡度,,黄淮海平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,175,水田,both,坡度,,黄淮海平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,176,旱地,both,坡度,,长江中下游平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,177,水浇地,both,坡度,,长江中下游平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,178,水浇地,both,坡度,,东南沿海山地丘陵区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,179,水田,both,坡度,,东南沿海山地丘陵区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,180,水浇地,both,坡度,,黄土高原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,181,人工牧草地,both,坡度,,东北山丘平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,182,人工牧草地,both,坡度,,北方草原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,183,水浇地,both,坡度,,西南山地丘陵区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,184,旱地,both,坡度,,西北干旱区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,185,旱地,both,坡度,,青藏高原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,186,水浇地,both,坡度,,东北山丘平原区,生产,≤6°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,187,水田,both,坡度,,东北山丘平原区,生产,≤6°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,188,水田,both,坡度,,长江中下游平原区,生产,≤6°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,189,水浇地,both,坡度,,西北干旱区,生产,≤6°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,190,水浇地,both,坡度,,青藏高原区,生产,≤6°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,191,水浇地,both,坡度,,中部山地丘陵区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,192,园地,both,坡度,,东北山丘平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,193,水田,both,坡度,,西南山地丘陵区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,194,人工牧草地,both,坡度,,西北干旱区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,195,旱地,both,坡度,,东北山丘平原区,生产,≤15°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,196,园地,both,坡度,,东南沿海山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,197,人工牧草地,both,坡度,,东南沿海山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,198,旱地,both,坡度,,黄土高原区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,199,旱地,both,坡度,,中部山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,200,旱地,both,坡度,,西南山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,201,园地,both,坡度,,西南山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,202,人工牧草地,both,坡度,,西南山地丘陵区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,203,园地,both,坡度,,青藏高原区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,204,旱地,both,坡度,,北方草原区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,205,园地,both,坡度,,黄淮海平原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,206,人工牧草地,both,坡度,,黄淮海平原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,207,园地,both,坡度,,长江中下游平原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,208,人工牧草地,both,坡度,,长江中下游平原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,209,园地,both,坡度,,黄土高原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,210,人工牧草地,both,坡度,,黄土高原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,211,园地,both,坡度,,北方草原区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,212,人工牧草地,both,坡度,,青藏高原区,生产,≤25°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,213,园地,both,坡度,,西北干旱区,生产,≤20°,°,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,214,旱地,both,有效土层,,长江中下游平原区,生产,≥50cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,215,旱地,both,有效土层,,北方草原区,生产,≥50cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,216,水浇地,both,有效土层,,西南山地丘陵区,生产,≥50cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,217,水田,both,有效土层,,西南山地丘陵区,生产,≥50cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,218,园地,both,有效土层,,西南山地丘陵区,生产,≥50cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,219,其他草地,both,有效土层,,黄淮海平原区,生产,≥40cm,cm,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,有效土层
