paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Sum_PAH_ngg,35.74,Unknown,table_p8_ri33_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Sum_PAH_ngg,32.14,Unknown,table_p8_ri34_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Sum_PAH_ngg,36.92,Unknown,table_p8_ri34_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Sum_PAH_ngg,22.22,Unknown,table_p8_ri35_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Sum_PAH_ngg,43.95,Unknown,table_p8_ri35_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,Sum_PAH_ngg,37.53,Unknown,table_p8_ri36_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,Sum_PAH_ngg,35.66,Unknown,table_p8_ri36_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,Sum_PAH_ngg,29.48,Unknown,table_p8_ri37_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,Sum_PAH_ngg,54.48,Unknown,table_p8_ri37_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,Sum_PAH_ngg,38.32,Unknown,table_p8_ri38_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,Sum_PAH_ngg,44.44,Unknown,table_p8_ri38_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,Sum_PAH_ngg,41.19,Unknown,table_p8_ri39_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,Sum_PAH_ngg,58.81,Unknown,table_p8_ri39_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,Sum_PAH_ngg,21.81,Unknown,table_p8_ri40_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,Sum_PAH_ngg,32.11,Unknown,table_p8_ri40_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
