SoilpH,OC_pct,CEC_cmolkg,Sand_pct,Silt_pct,Clay_pct,SoilBD_gcm3,Elevation_m,MAP_mm,EC_mScm,TN_gkg,gee_ndvi,gee_precip_annual_mm,gee_temp_mean_c,gee_elevation_m,gee_slope_deg,gee_aspect_deg,gee_soil_pH,gee_soc_g_kg,gee_cec_cmol_kg,gee_clay_pct,gee_sand_pct,gee_silt_pct,gee_bulk_density_g_cm3,gee_nitrogen_g_kg,SoilpH__missing,OC_pct__missing,CEC_cmolkg__missing,Sand_pct__missing,Silt_pct__missing,Clay_pct__missing,SoilBD_gcm3__missing,Elevation_m__missing,MAP_mm__missing,EC_mScm__missing,TN_gkg__missing,gee_ndvi__missing,gee_precip_annual_mm__missing,gee_temp_mean_c__missing,gee_elevation_m__missing,gee_slope_deg__missing,gee_aspect_deg__missing,gee_soil_pH__missing,gee_soc_g_kg__missing,gee_cec_cmol_kg__missing,gee_clay_pct__missing,gee_sand_pct__missing,gee_silt_pct__missing,gee_bulk_density_g_cm3__missing,gee_nitrogen_g_kg__missing
8.06,1.143,12.0,22.4,73.4,4.2,1.28,1200.0,600.0,0.3915,7.1,0.6754217391304348,1035.0,14.600000381469728,2281.0,22.412229537963867,88.59429931640625,5.800000190734863,634.0,249.0,33.70000076293945,24.899999618530277,41.29999923706055,1.1299999952316284,5277.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.19,1.143,12.0,41.5,56.6,1.9,1.28,1200.0,600.0,0.3915,7.8,0.6754217391304348,1035.0,14.600000381469728,2281.0,22.412229537963867,88.59429931640625,5.800000190734863,634.0,249.0,33.70000076293945,24.899999618530277,41.29999923706055,1.1299999952316284,5277.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.75,1.143,12.0,10.7,71.0,18.3,1.28,1200.0,600.0,0.3915,10.1,0.6754217391304348,1035.0,14.600000381469728,2281.0,22.412229537963867,88.59429931640625,5.800000190734863,634.0,249.0,33.70000076293945,24.899999618530277,41.29999923706055,1.1299999952316284,5277.0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.5,3.2,22.0,9.0,25.0,66.0,1.28,540.0,600.0,0.3915,2.9,0.6648608695652174,1355.0,14.600000381469728,62.0,1.666587471961975,119.13168334960938,5.5,1186.0,271.0,20.899999618530277,48.29999923706055,30.799999237060547,0.9800000190734864,4509.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.44,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.6010739130434783,1603.0,19.600000381469727,236.0,3.85863208770752,105.66455841064452,5.5,211.0,188.0,31.700000762939453,34.400001525878906,33.900001525878906,1.2599999904632568,2292.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.25,3.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.84,1.91,17.4,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.62,0.3255739130434782,564.0,2.5999999046325684,62.0,0.1159362122416496,180.0,6.400000095367432,577.0,317.0,30.700000762939453,28.600000381469727,40.70000076293945,1.100000023841858,7928.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26,2.73,18.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,2.3,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.78,1.31,5.88,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.68,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.74,0.47,4.25,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,0.68,0.3186826086956521,520.0,12.5,9.0,0.1892416924238205,232.2197723388672,8.100000381469727,90.0,224.0,21.100000381469727,30.799999237060547,48.09999847412109,1.350000023841858,1855.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.64,6.691,12.0,59.09,23.93,16.97,1.28,1285.0,600.0,1.2695,1.14,0.4667869565217391,921.0,14.100000381469728,1290.0,0.4864184558391571,241.5310516357422,7.400000095367432,733.0,270.0,41.70000076293945,14.600000381469728,43.70000076293945,1.1699999570846558,3545.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.74,6.708,12.0,55.84,22.45,21.71,1.28,1285.0,600.0,1.40925,1.14,0.4667869565217391,921.0,14.100000381469728,1290.0,0.4864184558391571,241.5310516357422,7.400000095367432,733.0,270.0,41.70000076293945,14.600000381469728,43.70000076293945,1.1699999570846558,3545.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.4969739130434783,643.0,14.300000190734863,70.0,1.2903764247894287,36.0517578125,6.800000190734863,460.0,242.0,27.200000762939453,38.70000076293945,34.099998474121094,1.309999942779541,3760.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.5439,648.0,14.199999809265137,99.0,4.733710289001465,262.9820861816406,6.800000190734863,442.0,256.0,27.799999237060547,37.29999923706055,34.900001525878906,1.2999999523162842,3095.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.5224695652173913,688.0,13.699999809265137,206.0,4.196362018585205,28.053470611572266,6.800000190734863,521.0,243.0,24.899999618530277,40.5,34.599998474121094,1.2999999523162842,3506.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.3615652173913043,663.0,14.300000190734863,36.0,8.517342567443848,358.9830627441406,7.099999904632568,737.0,230.0,29.799999237060547,36.29999923706055,33.900001525878906,1.149999976158142,3875.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.4649217391304348,663.0,14.300000190734863,88.0,6.357548713684082,357.2654113769531,7.300000190734863,704.0,238.0,28.399999618530277,38.29999923706055,33.29999923706055,1.2100000381469729,3550.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.2426869565217391,439.0,18.0,35.0,1.2892512083053589,50.99625015258789,7.699999809265137,312.0,200.0,30.399999618530277,40.400001525878906,29.100000381469727,1.4500000476837158,2361.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.2426869565217391,439.0,18.0,35.0,1.2892512083053589,50.99625015258789,7.699999809265137,312.0,200.0,30.399999618530277,40.400001525878906,29.100000381469727,1.4500000476837158,2361.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.2426869565217391,439.0,18.0,35.0,1.2892512083053589,50.99625015258789,7.699999809265137,312.0,200.0,30.399999618530277,40.400001525878906,29.100000381469727,1.4500000476837158,2361.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.2426869565217391,439.0,18.0,35.0,1.2892512083053589,50.99625015258789,7.699999809265137,312.0,200.0,30.399999618530277,40.400001525878906,29.100000381469727,1.4500000476837158,2361.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54,1.22,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.57,1.14,0.5206565217391304,1520.0,26.399999618530277,13.0,0.6288883090019226,270.0,6.800000190734863,220.0,194.0,39.900001525878906,7.900000095367432,52.20000076293945,1.2000000476837158,1713.0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.57,1.143,0.16,96.7,0.0,3.0,1.566,540.0,600.0,0.2417,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.57,1.143,0.16,96.7,0.0,3.0,1.566,540.0,600.0,0.2417,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.57,1.143,0.16,96.7,0.0,3.0,1.566,540.0,600.0,0.2417,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.57,1.143,0.16,96.7,0.0,3.0,1.566,540.0,600.0,0.2417,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,1581.0,0.3915,1.14,0.4425782608695652,1974.0,27.799999237060547,35.0,1.0433119535446167,0.0,5.5,231.0,97.0,22.899999618530277,55.0,22.0,1.409999966621399,2070.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,1581.0,0.3915,1.14,0.4425782608695652,1974.0,27.799999237060547,35.0,1.0433119535446167,0.0,5.5,231.0,97.0,22.899999618530277,55.0,22.0,1.409999966621399,2070.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.4745130434782609,451.0,17.399999618530273,153.0,8.903141021728516,293.6048583984375,7.0,503.0,225.0,28.200000762939453,46.5,25.399999618530277,1.3600000143051147,3160.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.3354739130434782,433.0,17.799999237060547,34.0,0.6346496343612671,43.05647659301758,7.5,329.0,218.0,34.400001525878906,39.5,26.0,1.4600000381469729,2356.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.3354739130434782,433.0,17.799999237060547,34.0,0.6346496343612671,43.05647659301758,7.5,329.0,218.0,34.400001525878906,39.5,26.0,1.4600000381469729,2356.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.3354739130434782,433.0,17.799999237060547,34.0,0.6346496343612671,43.05647659301758,7.5,329.0,218.0,34.400001525878906,39.5,26.0,1.4600000381469729,2356.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.2555869565217391,422.0,17.899999618530273,13.0,0.1159362122416496,0.0,7.5,336.0,217.0,37.59999847412109,31.299999237060547,31.0,1.4800000190734863,2243.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.0819826086956521,12.0,25.299999237060547,222.0,5.777567863464356,90.0,7.900000095367432,85.0,154.0,18.700000762939453,57.29999923706055,24.0,1.399999976158142,1060.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6625260869565217,2164.0,23.200000762939453,1056.0,1.4161808490753174,55.04437255859375,5.5,446.0,199.0,34.29999923706055,27.700000762939453,38.0,1.1399999856948853,3277.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6625260869565217,2164.0,23.200000762939453,1056.0,1.4161808490753174,55.04437255859375,5.5,446.0,199.0,34.29999923706055,27.700000762939453,38.0,1.1399999856948853,3277.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6625260869565217,2125.0,23.100000381469727,1066.0,1.744710922241211,266.1910705566406,5.400000095367432,470.0,247.0,33.900001525878906,27.200000762939453,38.900001525878906,1.1699999570846558,3144.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6339869565217391,2101.0,23.5,1043.0,5.88828182220459,313.3693542480469,5.400000095367432,477.0,239.0,33.79999923706055,24.5,41.79999923706055,1.2100000381469729,3017.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6339869565217391,2101.0,23.5,1043.0,5.88828182220459,313.3693542480469,5.400000095367432,477.0,239.0,33.79999923706055,24.5,41.79999923706055,1.2100000381469729,3017.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,990.0,600.0,0.3915,1.14,0.6233913043478261,2101.0,23.5,1022.0,0.2593114972114563,26.59670829772949,5.599999904632568,544.0,260.0,35.900001525878906,25.399999618530277,38.59999847412109,1.2300000190734863,3060.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.12,1.14,0.4788130434782609,592.0,13.100000381469728,69.0,0.6955840587615967,180.0,6.699999809265137,382.0,252.0,30.5,26.299999237060547,43.20000076293945,1.2799999713897705,4106.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.12,1.14,0.4788130434782609,592.0,13.100000381469728,69.0,0.6955840587615967,180.0,6.699999809265137,382.0,252.0,30.5,26.299999237060547,43.20000076293945,1.2799999713897705,4106.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.12,1.14,0.4788130434782609,592.0,13.100000381469728,69.0,0.6955840587615967,180.0,6.699999809265137,382.0,252.0,30.5,26.299999237060547,43.20000076293945,1.2799999713897705,4106.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.12,1.14,0.4788130434782609,592.0,13.100000381469728,69.0,0.6955840587615967,180.0,6.699999809265137,382.0,252.0,30.5,26.299999237060547,43.20000076293945,1.2799999713897705,4106.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.18,1.14,0.5129173913043478,615.0,12.800000190734863,140.0,1.1409311294555664,336.1233825683594,6.300000190734863,521.0,279.0,32.29999923706055,29.700000762939453,38.0,1.2599999904632568,4811.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.18,1.14,0.5129173913043478,615.0,12.800000190734863,140.0,1.1409311294555664,336.1233825683594,6.300000190734863,521.0,279.0,32.29999923706055,29.700000762939453,38.0,1.2599999904632568,4811.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.18,1.14,0.5129173913043478,615.0,12.800000190734863,140.0,1.1409311294555664,336.1233825683594,6.300000190734863,521.0,279.0,32.29999923706055,29.700000762939453,38.0,1.2599999904632568,4811.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.18,1.14,0.5129173913043478,615.0,12.800000190734863,140.0,1.1409311294555664,336.1233825683594,6.300000190734863,521.0,279.0,32.29999923706055,29.700000762939453,38.0,1.2599999904632568,4811.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.2,1.14,0.4004652173913043,604.0,12.699999809265137,182.0,3.904071092605591,235.71180725097656,7.099999904632568,387.0,304.0,32.0,30.799999237060547,37.20000076293945,1.3200000524520874,3524.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.2,1.14,0.4004652173913043,604.0,12.699999809265137,182.0,3.904071092605591,235.71180725097656,7.099999904632568,387.0,304.0,32.0,30.799999237060547,37.20000076293945,1.3200000524520874,3524.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.2,1.14,0.4004652173913043,604.0,12.699999809265137,182.0,3.904071092605591,235.71180725097656,7.099999904632568,387.0,304.0,32.0,30.799999237060547,37.20000076293945,1.3200000524520874,3524.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.2,1.14,0.4004652173913043,604.0,12.699999809265137,182.0,3.904071092605591,235.71180725097656,7.099999904632568,387.0,304.0,32.0,30.799999237060547,37.20000076293945,1.3200000524520874,3524.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.6877260869565217,3916.0,27.299999237060547,24.0,3.3221423625946045,311.47705078125,5.5,462.0,186.0,30.0,51.400001525878906,18.5,1.159999966621399,3808.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.7329826086956522,2245.0,27.299999237060547,36.0,2.759100437164306,257.88140869140625,5.400000095367432,400.0,209.0,30.600000381469727,38.20000076293945,31.200000762939453,1.159999966621399,4528.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.6877260869565217,3916.0,27.299999237060547,24.0,3.3221423625946045,311.47705078125,5.5,462.0,186.0,30.0,51.400001525878906,18.5,1.159999966621399,3808.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.7329826086956522,2245.0,27.299999237060547,36.0,2.759100437164306,257.88140869140625,5.400000095367432,400.0,209.0,30.600000381469727,38.20000076293945,31.200000762939453,1.159999966621399,4528.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.6877260869565217,3916.0,27.299999237060547,24.0,3.3221423625946045,311.47705078125,5.5,462.0,186.0,30.0,51.400001525878906,18.5,1.159999966621399,3808.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.81,1.143,12.0,40.0,37.0,21.0,1.28,540.0,600.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
