dataset,scope,group_key,n_rows,missing_pct,valid
merged_std33,field,SumDDTs_min,41504,100.0,1
merged_std33,field,SumDDTs_max,41504,100.0,1
merged_std33,field,OCP_SumHCH_ngg,41504,100.0,1
merged_std33,field,OCP_SumDDT_ngg,41504,100.0,1
merged_std33,field,SumAntibiotics_SA_ngg,41504,100.0,1
merged_std33,field,SumAntibiotics_QU_ngg,41504,100.0,1
merged_std33,field,SumAntibiotics_TC_ngg,41504,99.99,4
merged_std33,field,SumPAE_DEHP_ngg,41504,100.0,1
merged_std33,field,SumPAE_DnBP_ngg,41504,100.0,1
merged_std33,field,Endrin aldehyde_mgkg,41504,100.0,0
merged_std33,field,Endosulfan_II_mgkg,41504,100.0,0
merged_std33,field,TC_gkg,41504,99.97,12
merged_std33,field,TS_gkg,41504,99.99,4
merged_std33,field,NumberSamples,41504,99.99,4
merged_std33,field,Lake,41504,100.0,2
merged_std33,field,Sum_ngg_APAH,41504,99.99,3
merged_std33,field,Sea,41504,100.0,0
merged_std33,field,Aldrin_ngg,41504,99.98,7
merged_std33,field,Endrin_ngg,41504,100.0,2
merged_std33,field,Endosulfan_I_ngg,41504,100.0,2
merged_std33,field,Endosulfan_II_ngg,41504,100.0,2
merged_std33,field,Methoxychlor_ngg,41504,100.0,1
merged_std33,field,Heptachlor_epoxide_ngg,41504,100.0,0
merged_std33,field,Mapping_mm,41504,100.0,0
merged_std33,field,Species,41504,100.0,0
merged_std33,field,TOC_gkg,41504,100.0,1
merged_std33,field,SumHCH_ngg,41504,100.0,1
merged_std33,field,SumDDT_ngg,41504,100.0,1
merged_std33,field,Any_ngg,41504,100.0,1
merged_std33,field,IcdP_ngg,41504,100.0,2
merged_std33,field,NH4_mgkg,41504,99.98,8
merged_std33,field,Saltness_mgkg,41504,99.98,8
merged_std33,field,Phase7Prefix,41504,96.08,1627
merged_std33,field,ExtractionMethod,41504,96.08,1627
merged_std33,field,Phase7RawJson,41504,96.08,1627
merged_std33,field,EmissionSource,41504,100.0,2
merged_std33,field,DataQualityFlag,41504,99.97,14
merged_std33,field,SumPAH_ngg,41504,99.96,16
merged_std33,field,Slope_pct,41504,100.0,2
merged_std33,field,OM_gkg,41504,99.99,5
merged_std33,field,extraction_notes_summary,41504,100.0,1
merged_std33,field,Dieldrin_ngg,41504,100.0,2
merged_std33,field,SumDRINs_ngg,41504,100.0,1
merged_std33,field,CisChlordane_ngg,41504,100.0,2
merged_std33,field,TransChlordane_ngg,41504,100.0,2
merged_std33,field,SumChlordanes_ngg,41504,100.0,1
merged_std33,field,AlphaEndosulfan_ngg,41504,100.0,1
merged_std33,field,BetaEndosulfan_ngg,41504,100.0,1
merged_std33,field,SumEndosulfans_ngg,41504,100.0,1
merged_std33,field,PCB66_ngg,41504,100.0,2
merged_std33,field,PCB70_ngg,41504,100.0,2
merged_std33,field,PCB74_ngg,41504,100.0,2
merged_std33,field,PCB87_ngg,41504,100.0,2
merged_std33,field,PCB99_ngg,41504,100.0,2
merged_std33,field,PCB141_ngg,41504,100.0,2
merged_std33,field,PCB185_ngg,41504,100.0,2
merged_std33,field,PCB194_ngg,41504,99.99,3
merged_std33,field,PCB44_ngg,41504,100.0,2
merged_std33,field,TPH_mgkg,41504,100.0,2
merged_std33,field,THg_ngg_midpoint,41504,99.9,41
merged_std33,field,PM25_bound,41504,100.0,2
merged_std33,field,Season,41504,99.99,4
merged_std33,field,PM25_concentration_ugm3,41504,100.0,2
merged_std33,field,PAH_volume_concentration_ngm3,41504,100.0,2
merged_std33,field,PAH_mass_content_ugg,41504,100.0,2
merged_std33,field,W_mgkg,41504,99.99,6
merged_std33,field,OM_pct,41504,100.0,1
merged_std33,field,extraction_notes_group_summary,41504,100.0,1
merged_std33,field,C/N,41504,100.0,1
merged_std33,field,SampleSize,41504,100.0,2
merged_std33,field,extraction_notes_hint,41504,99.99,5
merged_std33,field,MeanValues,41504,100.0,1
merged_std33,field,SumcPAH_ngg,41504,99.99,3
merged_std33,field,ILCR,41504,99.99,3
merged_std33,field,District,41504,100.0,1
merged_std33,field,State,41504,100.0,0
merged_std33,field,Prefecture,41504,100.0,0
merged_std33,field,DTPA_Pb_mgkg,41504,100.0,0
merged_std33,field,Distance_m,41504,99.95,20
merged_std33,field,Y_mgkg,41504,100.0,0
merged_std33,field,Group,41504,99.99,4
merged_std33,field,SoilDepth,41504,100.0,1
merged_std33,field,PublicationYear,41504,100.0,1
merged_std33,field,HousingEstate,41504,100.0,0
merged_std33,field,Flo_ngg,41504,100.0,0
merged_std33,field,p_H,41504,100.0,0
merged_std33,field,Depth_cm,41504,100.0,0
merged_std33,field,Month,41504,100.0,0
merged_std33,field,OrgMatter_gkg,41504,100.0,1
merged_std33,field,SiltClay_pct,41504,100.0,0
merged_std33,field,BOD_mgL,41504,100.0,0
merged_std33,field,COD_mgL,41504,100.0,0
merged_std33,field,ExtractionSeason,41504,100.0,0
merged_std33,field,Station,41504,100.0,0
merged_std33,field,SumDDTs_mgkg,41504,100.0,2
merged_std33,field,SumHCHs_mgkg,41504,100.0,2
merged_std33,field,SaltContent_pct,41504,100.0,1
merged_std33,field,DBP_mgkg,41504,100.0,2
merged_std33,field,DNOP_mgkg,41504,100.0,1
merged_std33,field,SumPAE_mgkg,41504,99.99,3
merged_std33,field,Dep_mgkg,41504,100.0,1
merged_std33,field,SamplingDepth_note,41504,100.0,2
merged_std33,field,Heptachlor_endo_epoxide_ngg,41504,100.0,0
merged_std33,field,A_Endosulfan_ngg,41504,100.0,0
merged_std33,field,B_Endosulfan_ngg,41504,100.0,0
merged_std33,field,Endosulfan_sulfate_ngg,41504,100.0,0
merged_std33,field,Endrin_ketone_ngg,41504,100.0,0
merged_std33,field,HumusType,41504,100.0,0
merged_std33,field,MeanAnnualTemperature_C,41504,100.0,0
merged_std33,field,C_pct,41504,100.0,0
merged_std33,field,N_pct,41504,100.0,0
merged_std33,field,Y_cmolkg,41504,100.0,0
merged_std33,field,Ca_cmolkg,41504,100.0,0
merged_std33,field,K_cmolkg,41504,100.0,0
merged_std33,field,Mg_cmolkg,41504,100.0,0
merged_std33,field,Na_cmolkg,41504,100.0,0
merged_std33,field,BC_cmolkg,41504,100.0,0
merged_std33,field,DHA_umolTPF_kgh,41504,100.0,0
merged_std33,field,pHKCl,41504,100.0,0
merged_std33,field,Sum_PAH_ugg,41504,100.0,0
merged_std33,field,TSS_mgkg,41504,100.0,0
merged_std33,field,LOI_mgkg,41504,100.0,0
merged_std33,field,BTBPE_ngg,41504,100.0,1
merged_std33,field,Sum7PAH_mgkg,41504,99.99,4
merged_std33,field,SumBPAH_mgkg,41504,99.98,7
merged_std33,field,TC_ngg,41504,100.0,1
merged_std33,field,CC_ngg,41504,100.0,1
merged_std33,field,EndosulfanSulfate_ngg,41504,100.0,1
merged_std33,field,IP_mgkg,41504,100.0,0
merged_std33,field,DOC_mgkg,41504,99.99,5
merged_std33,field,LocationDetails,41504,100.0,0
merged_std33,field,WaterDepth_m,41504,100.0,1
merged_std33,field,SumDDTs_ngg_range_min,41504,100.0,1
merged_std33,field,SumDDTs_ngg_range_max,41504,100.0,1
merged_std33,field,SumDDTs_ngg_average,41504,100.0,1
merged_std33,field,SumHCHs_ngg_range_min,41504,100.0,1
merged_std33,field,SumHCHs_ngg_range_max,41504,100.0,1
merged_std33,field,SumHCHs_ngg_average,41504,100.0,1
merged_std33,field,DDT_inventory_ng_cm2,41504,100.0,1
merged_std33,field,HCH_inventory_ng_cm2,41504,100.0,1
merged_std33,field,DnHP_ugkg,41504,100.0,2
merged_std33,field,Available_N_mgkg,41504,100.0,2
merged_std33,field,Available_P_mgkg,41504,100.0,2
merged_std33,field,Available_K_mgkg,41504,100.0,2
merged_std33,field,SumOPEs_ngg,41504,100.0,1
merged_std33,field,Benzene_ugkg,41504,100.0,1
merged_std33,field,C10_40_mgkg,41504,100.0,1
merged_std33,field,DCM_ugkg,41504,100.0,1
merged_std33,field,6_OH_BDE_47_ngg,41504,100.0,2
merged_std33,field,NA_ngg,41504,100.0,1
merged_std33,field,PCB149_ngg,41504,100.0,1
merged_std33,field,PCB170_ngg,41504,100.0,1
merged_std33,field,PCB31_ngg,41504,100.0,1
merged_std33,field,PCB18_ngg,41504,100.0,1
merged_std33,field,PCB20_ngg,41504,100.0,1
merged_std33,field,DnBP_ugkg,41504,100.0,1
merged_std33,field,MnBP_ugkg,41504,100.0,1
merged_std33,field,MEHP_ugkg,41504,100.0,1
merged_std33,field,Extraction_note,41504,100.0,0
merged_std33,field,TCA_mgkg,41504,99.99,5
merged_std33,field,Xyl_ngg,41504,100.0,0
merged_std33,field,OC_pct_calculated_by,41504,100.0,1
merged_std33,field,FOSA_ngg,41504,100.0,1
merged_std33,field,Total_Bicyclic_Aromatics_mgkg,41504,100.0,0
merged_std33,field,Total_Tricyclic_Aromatics_mgkg,41504,100.0,0
merged_std33,field,Total_Tetracyclic_Aromatics_mgkg,41504,100.0,0
merged_std33,field,Total_Pentacyclic_Aromatics_mgkg,41504,100.0,0
merged_std33,field,ANAPs_ngg,41504,99.98,7
merged_std33,field,APHEs_ngg,41504,99.98,7
merged_std33,field,2MANT_ngg,41504,99.98,7
merged_std33,field,C1FLU_ngg,41504,99.98,7
merged_std33,field,C1FLA_ngg,41504,99.98,7
merged_std33,field,C1PYR_ngg,41504,99.98,7
merged_std33,field,7MBaP_ngg,41504,99.98,7
merged_std33,field,SumAPAH_ngg,41504,99.98,8
merged_std33,field,Sum_ngg,41504,100.0,1
merged_std33,field,TFA_ngg,41504,100.0,2
merged_std33,field,HFIP_ngg,41504,100.0,1
merged_std33,field,NTf2_ngg,41504,100.0,1
merged_std33,field,6:2 FTAB_ngg,41504,100.0,1
merged_std33,field,R_HCH_ngg,41504,100.0,1
merged_std33,field,SumPBDD_F_ngg,41504,99.99,5
merged_std33,field,Tph_mgkg,41504,100.0,0
merged_std33,field,TotalTSS_mgl,41504,100.0,0
merged_std33,field,LOI_mgl,41504,100.0,0
merged_std33,field,Conductivity_mScm,41504,100.0,0
merged_std33,field,Chloride_mgl,41504,100.0,0
merged_std33,field,Pb_total_ugl,41504,100.0,0
merged_std33,field,Cu_total_ugl,41504,100.0,0
merged_std33,field,Zn_total_ugl,41504,100.0,0
merged_std33,field,Cd_total_ugl,41504,100.0,0
merged_std33,field,Pb_dissolved_ugl,41504,100.0,0
merged_std33,field,Cu_dissolved_ugl,41504,100.0,0
merged_std33,field,Zn_dissolved_ugl,41504,100.0,0
merged_std33,field,Cd_dissolved_ugl,41504,100.0,0
merged_std33,field,Cu_trulydissolved_ugl,41504,100.0,0
merged_std33,field,Zn_trulydissolved_ugl,41504,100.0,0
merged_std33,field,Cd_trulydissolved_ugl,41504,100.0,0
merged_std33,field,SumCarc_ngg,41504,100.0,0
merged_std33,field,SumLMWPAH_ngg,41504,100.0,0
merged_std33,field,SumMMWPAH_ngg,41504,100.0,0
merged_std33,field,SumHMWPAH_ngg,41504,100.0,0
merged_std33,field,BDE197_ngg,41504,99.99,6
merged_std33,field,BDE7_ngg,41504,99.99,6
merged_std33,field,BDE15_ngg,41504,99.99,6
merged_std33,field,BDE28_33_ngg,41504,99.99,6
merged_std33,field,BDE49_ngg,41504,99.99,6
merged_std33,field,BDE66_ngg,41504,99.99,6
merged_std33,field,BDE77_ngg,41504,99.99,6
merged_std33,field,BDE85_ngg,41504,99.99,6
merged_std33,field,BDE119_ngg,41504,99.99,6
merged_std33,field,e_waste_activity,41504,99.99,6
merged_std33,field,BDE203_ngg,41504,99.99,5
merged_std33,field,BDE3_ngg,41504,99.99,5
merged_std33,field,BDE71_ngg,41504,99.99,5
merged_std33,field,BDE126_ngg,41504,99.99,5
merged_std33,field,AnnualTemp_C,41504,99.99,5
merged_std33,field,MMWPAH_ngg,41504,99.96,18
merged_std33,field,Cr_max_mgkg,41504,100.0,1
merged_std33,field,Ni_max_mgkg,41504,100.0,1
merged_std33,field,Cu_max_mgkg,41504,100.0,1
merged_std33,field,Zn_max_mgkg,41504,100.0,1
merged_std33,field,As_max_mgkg,41504,100.0,1
merged_std33,field,Cd_max_mgkg,41504,100.0,1
merged_std33,field,Hg_max_mgkg,41504,100.0,1
merged_std33,field,Pb_max_mgkg,41504,100.0,1
merged_std33,field,extraction_notes_field,41504,100.0,1
merged_std33,field,BackgroundSOC_gkg,41504,99.99,3
merged_std33,field,VegetationType,41504,99.91,36
merged_std33,field,extraction_notes_inline,41504,99.99,6
merged_std33,group:Pollution_Type,Antibiotics,40,96.94,40
merged_std33,group:Pollution_Type,"Control, no contamination",1,97.77,1
merged_std33,group:Pollution_Type,HM,24436,97.46,24436
merged_std33,group:Pollution_Type,HM+OP,2104,97.19,2104
merged_std33,group:Pollution_Type,HM+PAH,7,98.01,7
merged_std33,group:Pollution_Type,None (initially uncontaminated),1,96.94,1
merged_std33,group:Pollution_Type,OCP,414,98.14,414
merged_std33,group:Pollution_Type,OP,5226,97.43,5226
merged_std33,group:Pollution_Type,OP+HM,2,98.19,2
merged_std33,group:Pollution_Type,PAH,1843,97.84,1843
merged_std33,group:Pollution_Type,PAH+OCP,59,97.05,59
merged_std33,group:Pollution_Type,PAH+OCP+PCB,15,96.8,15
merged_std33,group:Pollution_Type,PAH+PCB,59,97.37,59
merged_std33,group:Pollution_Type,PBDE,40,97.77,40
merged_std33,group:Pollution_Type,PCN,71,98.05,71
merged_std33,group:Pollution_Type,PFAS,45,97.91,45
merged_std33,group:Pollution_Type,none,1,97.5,1
merged_std33,group:LandUse,1,33,97.45,33
merged_std33,group:LandUse,2,9,97.45,9
merged_std33,group:LandUse,3,6,97.45,6
merged_std33,group:LandUse,4,27,97.45,27
merged_std33,group:LandUse,5,9,97.45,9
merged_std33,group:LandUse,6,6,97.45,6
merged_std33,group:LandUse,7,9,97.45,9
merged_std33,group:LandUse,50m downstream of sewage outfall,1,96.94,1
merged_std33,group:LandUse,Abandoned industrial site,4,96.42,4
merged_std33,group:LandUse,Abandoned paper mill,9,97.45,9
merged_std33,group:LandUse,Abandoned_Mine,1,96.52,1
merged_std33,group:LandUse,Acid-leaching site,1,96.52,1
merged_std33,group:LandUse,Administrative District,1,98.05,1
merged_std33,group:LandUse,Agricultural,22,97.49,22
merged_std33,group:LandUse,"Agricultural (large vegetable bases, national basic farmland)",1,97.5,1
merged_std33,group:LandUse,"Agricultural (mixed: paddy, vegetable, forest, uncultivated)",1,98.19,1
merged_std33,group:LandUse,Agricultural (nearby environment),5,98.19,5
merged_std33,group:LandUse,Agricultural (wheat cultivation),2,96.73,2
merged_std33,group:LandUse,Agricultural / roadside,1,97.91,1
merged_std33,group:LandUse,Agricultural Area Topsoil,1,95.55,1
merged_std33,group:LandUse,Agricultural Soil,1,95.55,1
merged_std33,group:LandUse,Agricultural area,1,96.8,1
merged_std33,group:LandUse,"Agricultural areas: paddy fields, orchards, betel nut plantations",1,96.38,1
merged_std33,group:LandUse,Agricultural ditch,1,97.22,1
merged_std33,group:LandUse,Agricultural facility,8,97.91,8
merged_std33,group:LandUse,Agricultural farmland irrigated with groundwater,1,95.69,1
merged_std33,group:LandUse,Agricultural farmland irrigated with wastewater,1,95.69,1
merged_std33,group:LandUse,"Agricultural fields (farmlands, agricultural activities infrequent during campaign)",1,95.41,1
merged_std33,group:LandUse,Agricultural land,21,96.95,21
merged_std33,group:LandUse,Agricultural land (all types),1,96.94,1
merged_std33,group:LandUse,"Agricultural land (farmland), forest land, construction land, waterbody",1,96.52,1
merged_std33,group:LandUse,Agricultural land standard,1,97.36,1
merged_std33,group:LandUse,Agricultural region,1,96.52,1
merged_std33,group:LandUse,Agricultural soil,2,96.18,2
merged_std33,group:LandUse,Agricultural soil (AS),1,96.11,1
merged_std33,group:LandUse,Agricultural with residential and industrial areas,2,97.36,2
merged_std33,group:LandUse,"Agricultural, sparsely populated, aquicultural ponds",2,97.64,2
merged_std33,group:LandUse,Agricultural/ rural area,2,98.05,2
merged_std33,group:LandUse,Agricultural/Oasis,601,96.24,601
merged_std33,group:LandUse,Agriculture soil,56,97.77,56
merged_std33,group:LandUse,All,1,96.66,1
merged_std33,group:LandUse,All (mixed),1,95.83,1
merged_std33,group:LandUse,All agricultural soil,1,98.61,1
merged_std33,group:LandUse,All functional areas,1,97.64,1
merged_std33,group:LandUse,All green spaces,1,96.94,1
merged_std33,group:LandUse,All land uses,2,96.11,2
merged_std33,group:LandUse,All land uses (n=321),1,96.11,1
merged_std33,group:LandUse,All soils (summary),1,97.36,1
merged_std33,group:LandUse,Alpine meadow,3,96.66,3
merged_std33,group:LandUse,"Alpine pastoralism, nature reserve",1,96.38,1
merged_std33,group:LandUse,Alpine scrub-meadow,1,96.66,1
merged_std33,group:LandUse,Apple seedling field,1,97.22,1
merged_std33,group:LandUse,Arable Land Type,1,98.19,1
merged_std33,group:LandUse,Arable land,2,96.94,2
merged_std33,group:LandUse,"Arable land, grassland, other land (cultivated land >80%)",1,96.52,1
merged_std33,group:LandUse,Arable soil,5,98.5,5
merged_std33,group:LandUse,Areas near mining sites (potentially agricultural/residential),4,97.15,4
merged_std33,group:LandUse,Attached green space,1,96.94,1
merged_std33,group:LandUse,Background,16,97.96,16
merged_std33,group:LandUse,Background soil,1,97.36,1
merged_std33,group:LandUse,Barren land,1,97.22,1
merged_std33,group:LandUse,"Barren land, Intertidal flat, Reed marsh, Open water, Inland halophyte, Aquacultural pond, Rice paddy, Dryland, Built-upland",1,94.58,1
merged_std33,group:LandUse,Basin,1,97.77,1
merged_std33,group:LandUse,Bio-based fertilizer,1,98.05,1
merged_std33,group:LandUse,Bio-based ingredient for bio-composites,1,97.5,1
merged_std33,group:LandUse,Bio-composite for outdoor use,2,97.98,2
merged_std33,group:LandUse,Biochar-based fertilizer (animal feces source),1,97.36,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - coconut shell),1,97.5,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - corn cob),1,97.64,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - corn straw),1,97.64,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - rice husk),1,97.64,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - rice straw),1,97.5,1
merged_std33,group:LandUse,Biochar-based fertilizer (plant source - waste wood),1,97.5,1
merged_std33,group:LandUse,Bioplastic input for low-grade applications,1,98.05,1
merged_std33,group:LandUse,Bioretention system,7,97.54,7
merged_std33,group:LandUse,Botanic area,4,97.64,4
merged_std33,group:LandUse,Brackish wetland,5,97.22,5
merged_std33,group:LandUse,Broad-leaved forest,1,97.77,1
merged_std33,group:LandUse,Broadleaf forest,15,96.66,15
merged_std33,group:LandUse,Building materials for outdoor use,2,98.05,2
merged_std33,group:LandUse,Built-up area,1,97.22,1
merged_std33,group:LandUse,Bulrush,2,96.38,2
merged_std33,group:LandUse,Burning site,1,96.52,1
merged_std33,group:LandUse,Burnt site (e-waste burning area),1,94.85,1
merged_std33,group:LandUse,Burnt site (e-waste burning),1,95.13,1
merged_std33,group:LandUse,Cabbage,4,96.38,4
merged_std33,group:LandUse,Campus,2,95.13,2
merged_std33,group:LandUse,Chemical industrial park,2,98.05,2
merged_std33,group:LandUse,"Chemical industrial zones; dyeing, printing, and paper-making zones; metallurgical and electroplating zones; cultivation zones; vegetable fields",1,97.77,1
merged_std33,group:LandUse,City road overpass,2,95.13,2
merged_std33,group:LandUse,Closed forest land,1,97.77,1
merged_std33,group:LandUse,Coal mining area,1,96.11,1
merged_std33,group:LandUse,Coastal lagoon,1,96.94,1
merged_std33,group:LandUse,Coastal urban,2,97.91,2
merged_std33,group:LandUse,Codonopsis cultivation (agricultural),2,96.38,2
merged_std33,group:LandUse,Coking plant,1,98.19,1
merged_std33,group:LandUse,Coking plant industrial area,1,94.99,1
merged_std33,group:LandUse,Coking plant site,1,97.77,1
merged_std33,group:LandUse,Cold temperature conifer forest,1,96.52,1
merged_std33,group:LandUse,Commerce,1,98.33,1
merged_std33,group:LandUse,Commercial District,1,98.05,1
merged_std33,group:LandUse,Commercial district,3,95.73,3
merged_std33,group:LandUse,Coniferous forest,1,97.77,1
merged_std33,group:LandUse,Coniferous-broadleaved mixed forest,1,96.52,1
merged_std33,group:LandUse,Construction land,3,97.77,3
merged_std33,group:LandUse,"Construction land (urban, suburban, industrial)",1,97.5,1
merged_std33,group:LandUse,Control soil,4,96.52,4
merged_std33,group:LandUse,Corn,1,98.19,1
merged_std33,group:LandUse,Corn field,4,97.74,4
merged_std33,group:LandUse,Cornfield (not flooded),4,96.94,4
merged_std33,group:LandUse,"Cornfield, orchard, forestland, grassland",1,97.08,1
merged_std33,group:LandUse,Cropland,4,97.04,4
merged_std33,group:LandUse,"Cropland (paddy, dryland, orchard, vegetable)",7,97.91,7
merged_std33,group:LandUse,Cultivated land,1,97.08,1
merged_std33,group:LandUse,"Cultivated land (farmland, paddy fields, dryland)",1,96.52,1
merged_std33,group:LandUse,Desert,1,97.77,1
merged_std33,group:LandUse,Development land standard,1,97.5,1
merged_std33,group:LandUse,Ditch wetland,3,97.36,3
merged_std33,group:LandUse,Ditch_Wetland,1,97.5,1
merged_std33,group:LandUse,Dormitory,1,97.91,1
merged_std33,group:LandUse,Drinking water reservoir,4,97.77,4
merged_std33,group:LandUse,Drinking water resource,4,97.5,4
merged_std33,group:LandUse,Drinking water source,1,96.8,1
merged_std33,group:LandUse,Drinking water source area with surrounding farmland and former mining areas,2,96.59,2
merged_std33,group:LandUse,Dry farmland,1,97.22,1
merged_std33,group:LandUse,Dryland,4,98.3,4
merged_std33,group:LandUse,Dumping site,1,96.52,1
merged_std33,group:LandUse,E-waste recycling (core zone),1,97.5,1
merged_std33,group:LandUse,E-waste recycling area,1,97.5,1
merged_std33,group:LandUse,E-waste recycling site,3,96.34,3
merged_std33,group:LandUse,Earthnut (peanut),2,96.38,2
merged_std33,group:LandUse,Education area,2,96.8,2
merged_std33,group:LandUse,Educational,8,97.5,8
merged_std33,group:LandUse,Electronic waste site,1,97.77,1
merged_std33,group:LandUse,Entertainment district,1,96.52,1
merged_std33,group:LandUse,Estuary,1,97.5,1
merged_std33,group:LandUse,Estuary mudflat,3,97.64,3
merged_std33,group:LandUse,Eucalyptus plantation,7,96.76,7
merged_std33,group:LandUse,Experimental,8,96.94,8
merged_std33,group:LandUse,Experimental contaminated soil,2,97.36,2
merged_std33,group:LandUse,Experimental pot,15,97.61,15
merged_std33,group:LandUse,Experimental sediment (initial),1,98.47,1
merged_std33,group:LandUse,Experimental spiked soil,2,97.98,2
merged_std33,group:LandUse,Facility,18,98.05,18
merged_std33,group:LandUse,Factory gate,3,97.59,3
merged_std33,group:LandUse,Factorygate,1,97.77,1
merged_std33,group:LandUse,Fallow,2,97.5,2
merged_std33,group:LandUse,Fallow soil,1,96.8,1
merged_std33,group:LandUse,Farming,2,98.68,2
merged_std33,group:LandUse,Farmland,14,96.32,14
merged_std33,group:LandUse,Farmland (Cropland),1,96.66,1
merged_std33,group:LandUse,Farmland (village),1,97.22,1
